provnum,overall_rating,survey_rating,staffing_rating,RN_staffing_rating,quality_rating,ssf,restot,ownership
105372,2,1,3,2,5,N,114,"For profit - Corporation"
105373,4,3,3,2,5,N,115,"For profit - Corporation"
105374,4,4,4,3,4,N,139,"Non profit - Corporation"
105375,2,1,4,3,4,N,97,"For profit - Individual"
105376,1,1,3,2,4,N,149,"For profit - Corporation"
105377,3,2,4,4,4,N,115,"For profit - Individual"
105378,5,3,4,3,5,N,55,"Non profit - Church related"
105379,5,4,4,4,5,N,56,"For profit - Corporation"
105381,5,4,4,4,5,N,93,"For profit - Corporation"
105382,2,1,4,4,5,N,98,"For profit - Corporation"
105384,3,2,3,2,5,N,60,"For profit - Corporation"
105385,5,3,4,3,5,N,107,"Non profit - Other"
105387,2,1,4,3,4,N,78,"For profit - Corporation"
105389,5,5,2,2,5,N,81,"For profit - Corporation"
105390,1,1,2,1,4,N,282,"For profit - Corporation"
105391,2,2,3,2,4,N,115,"For profit - Corporation"
105392,3,2,4,4,4,N,176,"Government - County"
105393,5,4,2,2,5,N,115,"Non profit - Other"
105394,3,2,3,2,5,N,109,"For profit - Corporation"
105395,3,2,4,4,3,N,50,"For profit - Corporation"
105396,5,5,4,4,4,N,95,"Non profit - Corporation"
105397,4,4,4,5,4,N,114,"Non profit - Corporation"
105398,5,5,3,2,4,N,119,"For profit - Corporation"
105399,3,2,4,3,4,N,93,"For profit - Corporation"
105401,5,4,3,2,5,N,114,"Non profit - Corporation"
105402,5,5,4,4,4,N,104,"For profit - Corporation"
105404,4,2,5,5,5,N,53,"Non profit - Corporation"
105407,2,1,4,3,3,N,114,"For profit - Corporation"
105408,5,3,4,4,5,N,165,"Non profit - Corporation"
105409,5,4,4,3,5,N,46,"For profit - Corporation"
105410,5,3,4,4,5,N,96,"For profit - Individual"
105411,5,5,4,4,5,N,72,"Non profit - Corporation"
105412,4,3,4,3,3,N,112,"For profit - Corporation"
105413,2,2,3,2,4,N,114,"For profit - Corporation"
105416,2,2,2,1,3,N,113,"For profit - Partnership"
105417,2,1,4,5,5,N,147,"For profit - Partnership"
105419,4,4,4,3,4,N,115,"For profit - Corporation"
105420,4,2,4,4,5,N,126,"Non profit - Church related"
105421,2,1,4,4,5,N,92,"For profit - Corporation"
105422,1,1,2,1,4,N,109,"For profit - Individual"
105423,5,4,4,5,5,N,175,"For profit - Corporation"
105426,3,3,2,2,4,N,119,"For profit - Corporation"
105427,2,1,5,5,4,Y,102,"For profit - Corporation"
105428,1,1,3,2,4,N,115,"For profit - Corporation"
105429,5,5,3,4,5,N,86,"Non profit - Corporation"
105430,3,2,4,3,4,N,140,"For profit - Corporation"
105431,2,1,3,2,5,N,111,"For profit - Individual"
105432,5,4,4,4,5,N,119,"For profit - Corporation"
105433,1,1,3,2,3,N,163,"For profit - Corporation"
105434,2,1,4,3,2,N,173,"Non profit - Corporation"
105435,5,4,4,3,5,N,114,"For profit - Corporation"
105436,4,3,3,2,5,N,113,"For profit - Corporation"
105437,5,5,4,3,5,N,100,"Non profit - Corporation"
105438,4,3,4,3,4,N,120,"For profit - Corporation"
105439,4,3,3,2,5,N,110,"For profit - Corporation"
105440,2,2,2,1,4,N,174,"For profit - Corporation"
105441,4,3,4,3,4,N,190,"For profit - Corporation"
105442,3,2,4,4,4,N,95,"For profit - Corporation"
105443,4,3,4,3,4,N,111,"For profit - Corporation"
105444,4,3,4,4,4,N,63,"Non profit - Corporation"
105445,1,1,3,2,2,N,114,"For profit - Corporation"
105447,3,3,2,3,3,N,114,"For profit - Partnership"
105448,2,1,4,4,5,N,132,"Non profit - Corporation"
105449,5,4,4,3,5,N,96,"For profit - Corporation"
105451,4,3,2,1,5,N,106,"For profit - Corporation"
105452,5,4,3,2,5,N,109,"For profit - Partnership"
105453,2,1,4,3,5,N,129,"For profit - Corporation"
105454,3,2,3,3,5,N,161,"For profit - Corporation"
105455,5,4,4,3,5,N,160,"For profit - Corporation"
105458,2,1,4,4,5,N,50,"For profit - Corporation"
105459,2,2,2,1,3,N,109,"For profit - Corporation"
105460,2,1,3,2,5,N,114,"For profit - Partnership"
105461,2,1,4,3,5,N,119,"For profit - Corporation"
105462,2,1,4,4,5,N,120,"For profit - Corporation"
105463,2,1,4,3,4,N,70,"Non profit - Church related"
105464,5,3,4,3,5,N,109,"For profit - Corporation"
105465,1,1,3,2,3,N,172,"For profit - Corporation"
105466,3,2,3,3,5,N,107,"For profit - Corporation"
105467,2,2,2,1,4,N,113,"For profit - Corporation"
105468,3,3,3,2,4,N,103,"For profit - Corporation"
105469,2,1,1,1,5,N,178,"For profit - Corporation"
105470,3,2,4,4,4,N,109,"For profit - Corporation"
105471,2,1,4,4,4,N,114,"For profit - Corporation"
105472,5,4,4,2,5,N,57,"Non profit - Church related"
105473,4,2,4,3,5,N,126,"For profit - Corporation"
105474,1,1,2,1,4,N,139,"For profit - Corporation"
105475,4,2,4,3,5,N,106,"For profit - Corporation"
105476,3,2,4,3,3,N,155,"For profit - Corporation"
105477,2,2,2,2,4,N,111,"Non profit - Corporation"
105478,4,3,4,3,4,N,116,"For profit - Corporation"
105479,3,2,4,3,4,N,205,"Non profit - Corporation"
105480,2,2,3,2,4,N,117,"For profit - Corporation"
105481,4,3,4,3,4,N,160,"For profit - Corporation"
105482,2,1,1,1,5,N,114,"For profit - Partnership"
105484,5,5,4,4,4,N,175,"For profit - Corporation"
105485,2,1,3,2,5,N,113,"Non profit - Other"
105486,2,1,4,3,3,N,107,"Non profit - Corporation"
105487,4,4,4,4,3,N,115,"For profit - Corporation"
105488,4,4,3,2,2,N,116,"For profit - Corporation"
105489,4,4,4,3,4,N,72,"Non profit - Corporation"
105491,5,3,4,3,5,N,148,"Non profit - Corporation"
105492,5,3,4,3,5,N,113,"For profit - Corporation"
105494,5,5,4,4,5,N,117,"For profit - Corporation"
105495,2,1,3,3,5,N,221,"For profit - Limited Liability company"
105496,2,2,1,1,5,N,138,"For profit - Corporation"
105497,3,2,4,3,4,N,118,"For profit - Corporation"
105498,5,4,4,4,5,N,101,"Non profit - Church related"
105499,5,5,4,3,5,N,100,"For profit - Corporation"
105500,2,1,2,1,5,Y,171,"For profit - Corporation"
105502,5,3,4,3,5,N,114,"For profit - Corporation"
105503,3,2,4,4,4,N,33,"For profit - Corporation"
105504,5,5,4,3,3,N,160,"Non profit - Corporation"
105505,4,4,4,4,4,N,148,"For profit - Corporation"
105506,3,2,4,4,4,N,108,"For profit - Corporation"
105507,2,1,3,2,5,N,114,"For profit - Corporation"
105508,3,2,4,3,4,N,52,"Non profit - Corporation"
105509,5,3,4,4,5,N,99,"For profit - Corporation"
105510,4,2,4,4,5,N,268,"For profit - Corporation"
105511,5,5,4,4,5,N,90,"For profit - Corporation"
105512,4,2,4,4,5,N,178,"Non profit - Corporation"
105513,4,3,2,1,5,N,234,"For profit - Corporation"
105514,5,4,4,3,5,N,113,"For profit - Corporation"
105515,5,3,4,3,5,N,174,"For profit - Corporation"
105516,2,1,4,4,5,N,151,"For profit - Corporation"
105518,3,2,4,4,3,N,89,"For profit - Corporation"
105519,2,1,1,1,5,N,116,"For profit - Corporation"
105520,4,2,4,3,5,N,118,"For profit - Corporation"
105521,2,1,4,3,5,N,133,"For profit - Corporation"
105522,5,4,4,4,5,N,102,"For profit - Corporation"
105523,5,4,4,4,5,N,82,"For profit - Corporation"
105524,2,1,4,3,5,N,114,"For profit - Corporation"
105525,2,1,4,3,4,N,98,"For profit - Corporation"
105526,5,5,4,4,5,N,58,"Non profit - Corporation"
105528,3,2,4,3,4,N,112,"For profit - Corporation"
105529,2,1,4,3,4,N,100,"For profit - Corporation"
105530,5,4,2,1,5,N,113,"For profit - Corporation"
105531,2,2,3,2,4,N,115,"For profit - Partnership"
105532,5,4,4,4,5,N,150,"For profit - Corporation"
105533,5,3,5,5,5,N,114,"Non profit - Corporation"
105537,5,4,4,3,5,N,96,"For profit - Corporation"
105538,3,3,3,2,2,N,116,"For profit - Corporation"
105539,2,2,3,3,3,N,101,"Non profit - Corporation"
105541,5,4,4,4,5,N,64,"For profit - Corporation"
105542,1,1,4,4,1,N,171,"Non profit - Corporation"
105543,2,1,3,2,5,N,108,"For profit - Partnership"
105544,4,4,4,3,4,N,161,"For profit - Individual"
105546,5,3,4,3,5,N,96,"For profit - Corporation"
105547,5,4,5,5,5,N,107,"For profit - Corporation"
105548,3,3,3,2,4,N,113,"For profit - Corporation"
105549,4,4,3,2,2,N,112,"For profit - Corporation"
105550,4,2,4,4,5,N,136,"For profit - Corporation"
105551,5,4,2,1,5,N,106,"For profit - Individual"
105552,4,3,4,4,2,N,55,"For profit - Corporation"
105553,5,3,4,4,5,N,115,"Non profit - Corporation"
105554,4,3,3,4,5,N,202,"For profit - Corporation"
105555,2,1,4,3,5,N,113,"For profit - Corporation"
105556,5,5,0,0,3,N,24,"Non profit - Corporation"
105558,2,1,4,3,5,N,114,"For profit - Corporation"
105559,2,1,4,5,4,N,148,"Non profit - Corporation"
105560,5,5,3,2,5,N,187,"Non profit - Corporation"
105561,4,3,4,4,3,N,163,"For profit - Corporation"
105562,3,3,3,2,4,N,170,"For profit - Corporation"
105563,4,4,4,3,4,N,117,"For profit - Corporation"
105564,2,1,3,2,5,N,175,"For profit - Corporation"
105565,5,4,5,5,3,N,113,"For profit - Partnership"
105566,4,3,4,4,4,N,110,"For profit - Corporation"
105567,4,4,4,3,4,N,108,"For profit - Corporation"
105568,4,2,4,3,5,N,92,"Non profit - Corporation"
105570,5,3,4,3,5,N,135,"Non profit - Corporation"
105571,3,2,4,3,4,N,108,"For profit - Corporation"
105572,4,3,3,4,5,N,118,"Non profit - Corporation"
105574,2,2,3,2,4,N,120,"For profit - Corporation"
105575,5,4,3,4,5,N,86,"For profit - Individual"
105577,2,1,4,4,4,N,116,"For profit - Corporation"
105578,2,2,3,2,4,N,57,"For profit - Partnership"
105579,5,3,4,4,5,N,91,"For profit - Corporation"
105580,3,2,4,3,4,N,105,"For profit - Corporation"
105581,5,5,4,4,5,N,104,"For profit - Corporation"
105584,5,5,4,3,5,N,112,"Government - County"
105586,2,1,4,3,3,N,101,"Non profit - Corporation"
105587,2,1,4,3,4,N,107,"For profit - Corporation"
105588,3,2,4,3,4,N,117,"For profit - Corporation"
105589,5,4,4,3,5,N,108,"For profit - Corporation"
105591,4,3,4,4,4,N,105,"For profit - Corporation"
105592,2,2,3,2,4,N,165,"For profit - Corporation"
105593,5,3,4,2,5,N,107,"Non profit - Corporation"
105596,2,2,2,1,4,N,170,"For profit - Partnership"
105597,3,2,4,4,4,N,56,"For profit - Corporation"
105598,5,5,5,5,5,N,40,"Non profit - Corporation"
105599,4,3,3,4,5,N,112,"For profit - Corporation"
105600,4,2,4,4,5,N,102,"For profit - Corporation"
105601,4,4,4,5,4,N,79,"For profit - Corporation"
105602,4,2,4,2,5,N,107,"Non profit - Corporation"
105603,4,3,4,4,4,N,100,"For profit - Corporation"
105604,3,3,1,2,5,N,56,"Non profit - Church related"
105606,2,2,2,2,4,N,94,"For profit - Corporation"
105607,3,2,4,4,4,N,162,"For profit - Partnership"
105609,4,2,4,3,5,N,134,"For profit - Corporation"
105610,3,2,4,3,4,N,108,"For profit - Corporation"
105611,4,3,4,3,4,N,114,"For profit - Corporation"
105612,5,4,4,4,5,N,59,"For profit - Corporation"
105613,4,4,4,4,4,N,166,"For profit - Corporation"
105616,4,2,4,3,5,N,115,"For profit - Corporation"
105617,2,1,4,3,5,N,139,"For profit - Corporation"
105618,4,3,5,5,4,N,112,"Non profit - Corporation"
105620,4,4,3,1,4,N,173,"For profit - Corporation"
105621,4,3,4,3,4,N,76,"Non profit - Corporation"
105622,5,3,4,4,5,N,174,"Non profit - Corporation"
105623,5,3,4,4,5,N,117,"For profit - Partnership"
105624,3,3,3,2,4,N,152,"For profit - Corporation"
105626,5,5,4,3,5,N,137,"For profit - Individual"
105627,5,5,4,3,5,N,55,"For profit - Partnership"
105628,3,3,2,3,2,N,115,"For profit - Corporation"
105629,2,1,4,4,2,N,53,"For profit - Corporation"
105630,5,5,0,0,5,N,9,"Non profit - Corporation"
105631,1,1,2,1,3,N,97,"For profit - Corporation"
105632,3,3,2,1,4,N,176,"For profit - Partnership"
105634,4,3,4,3,3,N,66,"For profit - Corporation"
105635,5,4,4,4,5,N,105,"For profit - Corporation"
105636,5,4,5,5,4,N,103,"For profit - Corporation"
105637,4,4,4,2,3,N,151,"Government - City"
105638,3,2,3,2,5,N,116,"For profit - Corporation"
105640,2,1,4,4,5,N,70,"For profit - Corporation"
105641,3,3,2,2,4,N,111,"For profit - Corporation"
105643,5,3,4,4,5,N,111,"For profit - Corporation"
105644,2,2,2,2,4,N,117,"For profit - Corporation"
105645,4,4,4,4,4,N,78,"Non profit - Corporation"
105649,3,2,4,4,4,N,167,"For profit - Corporation"
105650,4,3,4,4,4,N,107,"For profit - Corporation"
105651,4,4,4,4,4,N,89,"Non profit - Corporation"
105652,4,4,2,1,4,N,172,"For profit - Corporation"
105653,1,1,3,2,3,N,115,"For profit - Corporation"
105654,5,4,4,4,5,N,111,"For profit - Partnership"
105655,3,2,4,4,3,N,102,"For profit - Corporation"
105657,4,4,3,2,3,N,111,"For profit - Corporation"
105658,4,4,3,2,3,N,112,"Non profit - Church related"
105659,4,2,4,3,5,N,99,"For profit - Corporation"
105660,5,5,4,4,5,N,62,"Non profit - Corporation"
105662,5,5,4,3,5,N,150,"For profit - Corporation"
105663,1,1,2,1,3,N,111,"For profit - Corporation"
105664,2,1,4,3,5,N,105,"For profit - Corporation"
105665,5,5,4,3,4,N,59,"For profit - Partnership"
105666,4,2,4,3,5,N,109,"For profit - Individual"
105668,5,4,5,5,5,N,103,"Government - Hospital district"
105670,5,3,4,5,5,N,118,"For profit - Corporation"
105671,5,3,4,3,5,N,77,"For profit - Corporation"
105672,5,3,4,4,5,N,82,"Non profit - Corporation"
105673,3,2,2,2,5,N,174,"For profit - Corporation"
105677,2,1,2,2,5,N,111,"Non profit - Corporation"
105679,2,1,3,3,5,N,113,"Non profit - Corporation"
105680,2,2,1,1,5,N,103,"For profit - Corporation"
105682,1,1,3,3,3,N,109,"For profit - Corporation"
105683,5,5,4,4,4,N,84,"For profit - Corporation"
105684,2,1,3,2,5,N,100,"For profit - Corporation"
105685,3,2,3,2,5,N,110,"For profit - Corporation"
105686,4,3,2,1,5,N,99,"For profit - Corporation"
105687,3,2,3,2,5,N,167,"For profit - Corporation"
105688,5,4,4,3,5,N,257,"Non profit - Corporation"
105690,2,2,1,1,5,N,107,"Non profit - Corporation"
105691,5,5,4,3,5,N,55,"For profit - Corporation"
105692,4,4,3,2,3,N,100,"For profit - Corporation"
105693,2,1,3,2,5,N,111,"For profit - Corporation"
105694,5,4,4,4,5,N,232,"For profit - Partnership"
105696,5,4,3,2,5,N,113,"For profit - Corporation"
105697,4,2,4,4,5,N,113,"For profit - Corporation"
105700,3,2,4,3,4,N,107,"For profit - Corporation"
105701,4,3,4,3,4,N,168,"For profit - Corporation"
105702,2,1,4,3,3,N,94,"For profit - Corporation"
105703,5,5,4,3,3,N,112,"For profit - Individual"
105705,2,1,4,3,4,N,108,"For profit - Corporation"
105706,3,2,5,5,3,N,109,"For profit - Partnership"
105707,3,2,4,4,2,N,103,"For profit - Corporation"
105708,2,2,1,1,5,N,176,"For profit - Corporation"
105709,3,2,2,2,5,N,116,"For profit - Corporation"
105710,4,4,4,2,4,N,154,"For profit - Corporation"
105711,3,2,4,4,4,N,122,"Non profit - Corporation"
105712,4,3,4,4,4,N,58,"For profit - Corporation"
105713,4,4,3,2,4,N,50,"Non profit - Other"
105714,4,4,3,3,4,N,37,"Non profit - Corporation"
105715,5,4,4,3,5,N,104,"For profit - Corporation"
105716,3,3,0,0,4,N,7,"For profit - Corporation"
105717,5,4,4,2,5,N,160,"For profit - Partnership"
105718,1,1,2,2,3,N,115,"For profit - Corporation"
105719,5,4,4,4,5,N,166,"For profit - Partnership"
105720,4,3,5,5,4,N,58,"Non profit - Corporation"
105721,5,3,4,4,5,N,117,"Non profit - Church related"
105723,5,4,3,2,5,N,111,"For profit - Corporation"
105724,4,3,2,1,5,N,104,"For profit - Limited Liability company"
105725,3,2,4,4,4,N,93,"Non profit - Corporation"
105727,5,5,3,2,5,N,160,"For profit - Corporation"
105728,2,1,4,3,4,N,324,"Non profit - Corporation"
105729,5,5,4,4,4,N,54,"For profit - Corporation"
105730,2,1,4,4,4,N,107,"For profit - Corporation"
105731,4,3,4,3,4,N,130,"Non profit - Corporation"
105732,5,5,3,2,5,N,80,"Non profit - Corporation"
105733,2,1,4,4,3,N,109,"For profit - Corporation"
105734,3,3,3,2,4,N,112,"For profit - Corporation"
105735,5,4,5,5,5,N,111,"For profit - Corporation"
105736,5,3,4,4,5,N,109,"For profit - Corporation"
105737,4,4,4,2,4,N,107,"For profit - Corporation"
105738,3,2,3,2,5,N,103,"For profit - Corporation"
105739,3,2,3,1,5,N,119,"For profit - Corporation"
105743,5,4,4,4,5,N,65,"Non profit - Corporation"
105744,4,4,4,3,4,N,57,"For profit - Corporation"
105745,4,4,0,0,4,N,113,"For profit - Corporation"
105747,5,5,4,3,4,N,144,"For profit - Corporation"
105749,2,1,4,4,4,N,110,"Non profit - Corporation"
105751,5,5,5,5,4,N,108,"For profit - Corporation"
105754,5,3,4,5,5,N,115,"For profit - Corporation"
105755,3,2,2,2,5,N,117,"For profit - Corporation"
105756,5,5,4,2,5,N,109,"For profit - Corporation"
105757,4,4,0,0,4,N,111,"Non profit - Church related"
105758,5,3,4,3,5,N,49,"For profit - Corporation"
105761,4,4,4,3,2,N,113,"For profit - Limited Liability company"
105762,5,3,4,3,5,N,98,"For profit - Corporation"
105764,1,1,2,1,4,N,118,"For profit - Corporation"
105765,2,1,4,4,5,N,85,"For profit - Corporation"
105769,4,4,4,4,4,N,108,"For profit - Corporation"
105770,2,2,3,2,3,N,76,"Non profit - Corporation"
105772,2,1,4,3,3,N,143,"For profit - Corporation"
105774,5,3,4,4,5,N,64,"For profit - Corporation"
105775,5,3,4,4,5,N,106,"For profit - Corporation"
105776,4,4,4,4,4,N,106,"For profit - Corporation"
105777,4,4,4,3,4,N,51,"For profit - Corporation"
105779,5,3,4,3,5,N,100,"Government - Hospital district"
105780,4,3,2,2,5,N,89,"Non profit - Corporation"
105782,4,4,4,3,4,N,113,"Non profit - Church related"
105783,3,2,4,4,2,N,115,"Non profit - Church related"
105784,5,5,4,4,5,N,111,"For profit - Corporation"
105785,4,4,4,5,4,N,36,"Non profit - Corporation"
105786,4,4,2,2,4,N,117,"For profit - Corporation"
105790,3,3,3,3,4,N,59,"For profit - Corporation"
105791,5,4,4,3,5,N,54,"Non profit - Corporation"
105792,4,4,2,1,3,N,167,"For profit - Corporation"
105793,5,5,4,3,5,N,110,"For profit - Corporation"
105795,2,1,3,2,5,N,112,"For profit - Corporation"
105796,4,3,4,3,3,N,112,"Non profit - Corporation"
105797,5,4,4,4,5,N,113,"Non profit - Corporation"
105801,5,5,5,5,5,N,261,"Non profit - Corporation"
105802,5,5,4,4,5,N,52,"For profit - Corporation"
105803,4,2,4,5,5,N,265,"For profit - Corporation"
105804,2,1,4,4,4,N,72,"For profit - Partnership"
105805,2,1,4,3,4,N,54,"For profit - Corporation"
105807,4,3,4,3,4,N,53,"For profit - Corporation"
105808,3,2,4,3,4,N,84,"For profit - Corporation"
105809,2,1,4,2,4,N,151,"Non profit - Other"
105810,2,1,4,2,2,N,116,"Non profit - Church related"
105812,4,4,4,3,4,N,80,"For profit - Corporation"
105813,4,4,4,3,4,N,75,"For profit - Partnership"
105816,5,4,4,2,5,N,118,"Non profit - Corporation"
105817,4,4,4,4,4,N,45,"Non profit - Corporation"
105819,3,2,4,3,4,N,108,"For profit - Corporation"
105820,5,3,4,3,5,N,24,"Non profit - Corporation"
105821,5,4,4,3,5,N,98,"Non profit - Corporation"
105822,3,2,4,3,3,N,103,"For profit - Corporation"
105823,5,4,5,5,4,N,57,"Government - County"
105824,4,4,4,2,3,N,48,"For profit - Corporation"
105825,4,4,4,3,3,N,59,"Non profit - Corporation"
105826,2,1,4,5,3,N,56,"For profit - Corporation"
105827,3,2,4,3,4,N,47,"Non profit - Corporation"
105828,2,1,4,4,5,N,30,"For profit - Corporation"
105831,2,1,4,3,5,N,111,"For profit - Corporation"
105832,4,2,4,4,5,N,22,"For profit - Corporation"
105833,5,5,5,5,5,N,16,"Non profit - Corporation"
105834,4,3,5,5,4,N,99,"Non profit - Corporation"
105835,5,5,4,4,5,N,52,"For profit - Corporation"
105837,5,3,4,3,5,N,136,"For profit - Corporation"
105838,5,3,5,5,5,N,106,"Government - County"
105839,3,4,1,1,3,N,118,"For profit - Corporation"
105840,4,3,4,4,4,N,119,"Government - State"
105842,5,4,4,4,5,N,82,"For profit - Corporation"
105843,5,3,4,4,5,N,112,"For profit - Corporation"
105846,5,5,4,3,4,N,80,"For profit - Corporation"
105849,4,2,4,4,5,N,54,"For profit - Corporation"
105850,2,2,1,1,5,N,19,"For profit - Corporation"
105851,3,3,1,1,5,N,56,"For profit - Corporation"
105852,1,1,2,2,4,N,77,"For profit - Corporation"
105854,5,5,4,4,4,N,107,"Non profit - Corporation"
105855,3,3,3,2,4,N,118,"For profit - Corporation"
105856,5,5,5,5,5,N,31,"Non profit - Corporation"
105858,4,4,4,2,3,N,94,"Non profit - Other"
105859,4,3,4,4,3,N,159,"For profit - Corporation"
105860,5,4,4,4,5,N,82,"For profit - Corporation"
105861,3,2,4,3,4,N,143,"For profit - Corporation"
105862,3,2,4,4,4,N,107,"For profit - Corporation"
105864,5,3,4,3,5,N,158,"Non profit - Corporation"
105866,5,3,4,4,5,N,95,"For profit - Corporation"
105868,4,3,5,5,4,N,107,"For profit - Partnership"
105870,5,5,4,3,5,N,86,"For profit - Corporation"
105872,5,5,5,5,5,N,91,"For profit - Corporation"
105873,4,3,0,0,5,N,114,"For profit - Corporation"
105875,2,1,3,2,5,N,26,"For profit - Corporation"
105878,2,1,4,2,3,N,52,"For profit - Individual"
105879,3,2,4,5,4,N,103,"Non profit - Church related"
105881,4,2,4,3,5,N,110,"Non profit - Corporation"
105882,5,4,4,3,5,N,116,"Non profit - Corporation"
105884,1,1,2,2,3,N,109,"For profit - Corporation"
105885,2,1,4,4,4,N,85,"For profit - Corporation"
105886,2,1,4,3,4,N,33,"For profit - Corporation"
105888,5,4,4,3,5,N,120,"For profit - Corporation"
105890,2,2,3,1,4,N,50,"Non profit - Corporation"
105891,5,4,4,2,5,N,77,"For profit - Corporation"
105892,4,4,2,1,3,N,100,"For profit - Corporation"
105895,2,2,2,1,4,N,112,"For profit - Corporation"
105901,2,1,4,5,4,N,52,"Non profit - Corporation"
105903,3,2,2,2,5,N,111,"For profit - Corporation"
105904,4,3,4,3,4,N,105,"For profit - Corporation"
105910,3,2,2,1,5,N,173,"For profit - Corporation"
105911,3,2,2,1,5,N,105,"For profit - Corporation"
105912,4,4,5,5,1,N,15,"Non profit - Corporation"
105915,4,3,4,3,4,N,71,"For profit - Partnership"
105917,1,1,3,2,4,N,113,"For profit - Corporation"
105919,3,2,5,5,4,N,52,"Non profit - Corporation"
105921,5,4,0,0,5,N,95,"For profit - Corporation"
105924,4,4,4,4,4,N,81,"For profit - Limited Liability company"
105926,4,3,4,4,4,N,116,"Non profit - Church related"
105927,4,4,4,3,4,N,75,"For profit - Corporation"
105928,5,4,3,2,5,N,158,"For profit - Corporation"
105930,2,3,1,1,4,N,118,"For profit - Corporation"
105935,2,1,4,3,4,N,118,"For profit - Corporation"
